## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	interaction_partners	color
1064537	periphery	Brachybacterium paraconglomeratum LC44	Brachybacterium paraconglomeratum		#93B4AF
1068978	periphery	Amycolatopsis methanolica 239	Amycolatopsis methanolica		#93B4AF
1068980	periphery	Amycolatopsis nigrescens CSC17Ta-90	Amycolatopsis nigrescens		#93B4AF
1069080	periphery	Succinispira mobilis DSM 6222	Succinispira mobilis		#93B4AF
1069533	periphery	Streptococcus infantarius subsp. infantarius CJ18	Streptococcus infantarius		#93B4AF
1069534	periphery	Lactobacillus ruminis ATCC 27782	Lactobacillus ruminis ATCC 27782		#93B4AF
1070319	core	Candidatus Glomeribacter gigasporarum BEG34	Glomeribacter gigasporarum		#93B4AF
1070774	periphery	Halonotius sp. J07HN4	Halonotius sp. J07HN4		#93B4AF
1071073	periphery	Bacillus sp. NSP22.2	Bacillus sp. NSP222		#93B4AF
1071085	periphery	haloarchaeon 3A1_DGR	haloarchaeon 3A1DGR		#93B4AF
1071379	periphery	Tetrapisispora blattae	Tetrapisispora blattae		#93B4AF
1071400	core	Lactobacillus buchneri CD034	Lactobacillus buchneri CD034		#93B4AF
1071679	periphery	Burkholderia grimmiae	Burkholderia grimmiae		#93B4AF
1072685	periphery	Basilea psittacipulmonis DSM 24701	Basilea psittacipulmonis		#93B4AF
1073999	core	Cronobacter condimenti 1330	Cronobacter condimenti		#93B4AF
1074451	periphery	Lactobacillus curvatus CRL 705	Lactobacillus curvatus		#93B4AF
1074488	periphery	Brachybacterium squillarum M-6-3	Brachybacterium squillarum		#93B4AF
1074889	periphery	Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR	Blattabacterium sp. MADAR		#93B4AF
1075090	periphery	Gordonia amarae NBRC 15530	Gordonia amarae		#93B4AF
1075399	periphery	Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu	Blattabacterium sp. Cpu		#93B4AF
1076550	periphery	Pantoea rwandensis	Pantoea rwandensis		#93B4AF
1077144	periphery	Dietzia alimentaria 72	Dietzia alimentaria		#93B4AF
1077285	periphery	Bacteroides faecis MAJ27	Bacteroides faecis		#93B4AF
1077972	periphery	Arthrobacter globiformis NBRC 12137	Arthrobacter globiformis		#93B4AF
1077974	periphery	Gordonia effusa NBRC 100432	Gordonia effusa		#93B4AF
1078020	periphery	Mycobacterium thermoresistibile ATCC 19527	Mycobacterium thermoresistibile		#93B4AF
1078083	periphery	Staphylococcus sp. HGB0015	Staphylococcus sp. HGB0015		#93B4AF
1078085	core	Paenisporosarcina sp. HGH0030	Paenisporosarcina sp. HGH0030		#93B4AF
1079460	periphery	Rhizobium mongolense USDA 1844	Rhizobium mongolense		#93B4AF
1079986	periphery	Streptomyces chartreusis NRRL 12338	Streptomyces chartreusis		#93B4AF
1080067	periphery	Citrobacter sp. S-77	Citrobacter sp. S77		#93B4AF
1081640	periphery	Sphingomonas elodea ATCC 31461	Sphingomonas elodea		#93B4AF
1081644	periphery	Candidatus Aquiluna sp. IMCC13023	Aquiluna sp. IMCC13023		#93B4AF
1082705	core	Lonsdalea quercina subsp. quercina	Lonsdalea quercina		#93B4AF
1082931	core	Pelagibacterium halotolerans B2	Pelagibacterium halotolerans		#93B4AF
1082932	periphery	Agrobacterium tumefaciens CCNWGS0286	Agrobacterium tumefaciens CCNWGS0286		#93B4AF
1082933	periphery	Mesorhizobium amorphae CCNWGS0123	Mesorhizobium amorphae		#93B4AF
1085623	periphery	Glaciecola nitratireducens FR1064	Glaciecola nitratireducens		#93B4AF
1086011	periphery	Flavobacterium frigoris PS1	Flavobacterium frigoris		#93B4AF
1087448	periphery	Exiguobacterium antarcticum B7	Exiguobacterium antarcticum		#93B4AF
1087481	periphery	Paenibacillus peoriae KCTC 3763	Paenibacillus peoriae		#93B4AF
1088721	periphery	Novosphingobium pentaromativorans US6-1	Novosphingobium pentaromativorans		#93B4AF
1088868	periphery	Commensalibacter intestini A911	Commensalibacter intestini		#93B4AF
1088869	periphery	Gluconobacter morbifer G707	Gluconobacter morbifer		#93B4AF
1089439	core	Fangia hongkongensis FSC776 = DSM 21703	Fangia hongkongensis		#93B4AF
1089447	periphery	Aggregatibacter actinomycetemcomitans RhAA1	Aggregatibacter actinomycetemcomitans RhAA1		#93B4AF
1089453	periphery	Gordonia sputi NBRC 100414	Gordonia sputi		#93B4AF
1089455	periphery	Mobilicoccus pelagius NBRC 104925	Mobilicoccus pelagius		#93B4AF
1089544	periphery	Amycolatopsis benzoatilytica AK 16/65	Amycolatopsis benzoatilytica		#93B4AF
1089545	periphery	Amycolatopsis balhimycina FH 1894	Amycolatopsis balhimycina		#93B4AF
1089546	periphery	Actinopolyspora halophila DSM 43834	Actinopolyspora halophila		#93B4AF
1089547	core	Rudanella lutea DSM 19387	Rudanella lutea		#93B4AF
1089548	core	Thermicanus aegyptius DSM 12793	Thermicanus aegyptius		#93B4AF
1089549	core	Haloglycomyces albus DSM 45210	Haloglycomyces albus		#93B4AF
1089550	periphery	Salisaeta longa DSM 21114	Salisaeta longa		#93B4AF
1089551	core	Geminicoccus roseus DSM 18922	Geminicoccus roseus		#93B4AF
1089552	core	Rhodovibrio salinarum DSM 9154	Rhodovibrio salinarum		#93B4AF
1089553	core	Thermacetogenium phaeum DSM 12270	Thermacetogenium phaeum		#93B4AF
1090318	periphery	Sphingomonas phyllosphaerae 5.2	Sphingomonas phyllosphaerae 52		#93B4AF
1090319	periphery	Sphingomonas phyllosphaerae FA2	Sphingomonas phyllosphaerae FA2		#93B4AF
1090320	periphery	Sphingomonas melonis DAPP-PG 224	Sphingomonas melonis		#93B4AF
1094184	periphery	Xanthomonas campestris pv. musacearum NCPPB 4379	Xanthomonas campestris musacearum		#93B4AF
1094466	periphery	Flavobacterium indicum GPTSA100-9 = DSM 17447	Flavobacterium indicum		#93B4AF
1094489	periphery	Bartonella australis Aust/NH1	Bartonella australis		#93B4AF
1094491	periphery	Bartonella bovis 91-4	Bartonella bovis		#93B4AF
1094496	periphery	Bartonella schoenbuchensis m07a	Bartonella schoenbuchensis		#93B4AF
1094497	periphery	Bartonella vinsonii subsp. berkhoffii str. Winnie	Bartonella vinsonii berkhoffii		#93B4AF
1094508	core	Thermoanaerobacterium saccharolyticum JW/SL-YS485	Thermoanaerobacterium saccharolyticum		#93B4AF
1094551	periphery	Bartonella alsatica IBS 382	Bartonella alsatica		#93B4AF
1094553	periphery	Bartonella doshiae NCTC 12862	Bartonella doshiae		#93B4AF
1094556	periphery	Bartonella rattimassiliensis 15908	Bartonella rattimassiliensis		#93B4AF
1094557	periphery	Bartonella melophagi K-2C	Bartonella melophagi		#93B4AF
1094558	periphery	Bartonella tamiae Th239	Bartonella tamiae		#93B4AF
1094560	periphery	Bartonella taylorii 8TBB	Bartonella taylorii		#93B4AF
1094561	core	Bartonella vinsonii subsp. arupensis Pm136co	Bartonella vinsonii arupensis		#93B4AF
1094563	periphery	Bartonella washoensis Sb944nv	Bartonella washoensis		#93B4AF
1094715	periphery	Fluoribacter dumoffii NY 23	Fluoribacter dumoffii		#93B4AF
1094755	core	Bartonella sp. DB5-6	Bartonella sp. DB56		#93B4AF
1094980	core	Methanolobus psychrophilus R15	Methanolobus psychrophilus		#93B4AF
1095726	periphery	Streptococcus sp. SK140	Streptococcus sp. SK140		#93B4AF
1095727	periphery	Streptococcus sp. SK643	Streptococcus sp. SK643		#93B4AF
1095737	periphery	Streptococcus mitis SK579	Streptococcus mitis SK579		#93B4AF
1095738	periphery	Streptococcus oralis SK1074	Streptococcus oralis SK1074		#93B4AF
1095743	periphery	Haemophilus paraphrohaemolyticus HK411	Haemophilus paraphrohaemolyticus		#93B4AF
1095747	periphery	Fusobacterium necrophorum subsp. funduliforme ATCC 51357	Fusobacterium necrophorum funduliforme		#93B4AF
1095749	periphery	Pasteurella bettyae CCUG 2042	Pasteurella bettyae		#93B4AF
1095750	periphery	Lachnoanaerobaculum saburreum F0468	Lachnoanaerobaculum saburreum F0468		#93B4AF
1095752	periphery	Prevotella sp. oral taxon 306 str. F0472	Prevotella sp. F0472		#93B4AF
1095767	periphery	Cellulomonas massiliensis JC225	Cellulomonas massiliensis		#93B4AF
1095769	periphery	Herbaspirillum massiliense JC206	Herbaspirillum massiliense		#93B4AF
1095770	periphery	Peptoniphilus timonensis JC401	Peptoniphilus timonensis		#93B4AF
1095772	core	Timonella senegalensis JC301	Timonella senegalensis		#93B4AF
1096546	periphery	Methylobacterium sp. GXF4	Methylobacterium sp. GXF4		#93B4AF
1096756	periphery	Arthrobacter sp. PAO19	Arthrobacter sp. PAO19		#93B4AF
1096769	periphery	Candidatus Pelagibacter ubique HIMB083	Pelagibacter ubique HIMB083		#93B4AF
1096930	periphery	Novosphingobium lindaniclasticum LE124	Novosphingobium lindaniclasticum		#93B4AF
1097668	core	Burkholderia sp. YI23	Burkholderia sp. YI23		#93B4AF
1100720	periphery	Limnohabitans sp. Rim28	Limnohabitans sp. Rim28		#93B4AF
1100721	core	Limnohabitans sp. Rim47	Limnohabitans sp. Rim47		#93B4AF
1101188	periphery	Arthrobacter sp. MA-N2	Arthrobacter sp. MAN2		#93B4AF
1101189	periphery	Paracoccus sp. N5	Paracoccus sp. N5		#93B4AF
1101190	periphery	Methylopila sp. M107	Methylopila sp. M107		#93B4AF
1101191	periphery	Methylobacterium sp. 10	Methylobacterium sp. 10		#93B4AF
1101192	periphery	Methylobacterium sp. 77	Methylobacterium sp. 77		#93B4AF
1101195	periphery	Methylophilaceae bacterium 11	Methylophilaceae bacterium 11		#93B4AF
1104324	periphery	Pyrobaculum sp. 1860	Pyrobaculum sp. 1860		#93B4AF
1104325	core	Enterococcus faecium NRRL B-2354	Enterococcus faecium NRRLB2354		#93B4AF
1105029	core	Actinomyces sp. ICM39	Actinomyces sp. ICM39		#93B4AF
1105031	periphery	Clostridium sp. MSTE9	Clostridium sp. MSTE9		#93B4AF
1105110	periphery	Rickettsia australis str. Cutlack	Rickettsia australis		#93B4AF
1105367	core	Paenirhodobacter enshiensis	Paenirhodobacter enshiensis		#93B4AF
1107311	periphery	Flavobacterium enshiense DK69	Flavobacterium enshiense		#93B4AF
1108045	periphery	Gordonia rhizosphera NBRC 16068	Gordonia rhizosphera		#93B4AF
1108849	periphery	Penicillium rubens	Penicillium rubens		#93B4AF
1109445	periphery	Pseudomonas stutzeri SDM-LAC	Pseudomonas stutzeri SDMLAC		#93B4AF
1110502	core	Tistrella mobilis KA081020-065	Tistrella mobilis		#93B4AF
1110697	periphery	Nocardia asteroides NBRC 15531	Nocardia asteroides		#93B4AF
1111069	periphery	Thermus sp. CCB_US3_UF1	Thermus sp. CCBUS3UF1		#93B4AF
1111121	periphery	Atopobium sp. BV3Ac4	Atopobium sp. BV3Ac4		#93B4AF
1111131	periphery	Propionimicrobium sp. BV2F7	Propionimicrobium sp. BV2F7		#93B4AF
1111134	periphery	Peptoniphilus sp. BV3C26	Peptoniphilus sp. BV3C26		#93B4AF
1111135	periphery	Coriobacteriaceae bacterium BV3Ac1	Coriobacteriaceae bacterium BV3Ac1		#93B4AF
1111454	periphery	Megasphaera sp. BV3C16-1	Megasphaera sp. BV3C161		#93B4AF
1111479	core	Alicyclobacillus pomorum DSM 14955	Alicyclobacillus pomorum		#93B4AF
1111728	core	Budvicia aquatica DSM 5075 = ATCC 35567	Budvicia aquatica		#93B4AF
1111729	periphery	Corynebacterium sputi DSM 45148	Corynebacterium sputi		#93B4AF
1111730	periphery	Flavobacterium antarcticum DSM 19726	Flavobacterium antarcticum		#93B4AF
1111732	periphery	Ignatzschineria larvae DSM 13226	Ignatzschineria larvae		#93B4AF
1112204	core	Gordonia polyisoprenivorans VH2	Gordonia polyisoprenivorans		#93B4AF
1112209	core	Psychrobacter sp. PAMC 21119	Psychrobacter sp. PAMC21119		#93B4AF
1112212	periphery	Sphingomonas echinoides ATCC 14820	Sphingomonas echinoides		#93B4AF
1112214	periphery	Sphingomonas sp. PAMC 26605	Sphingomonas sp. PAMC26605		#93B4AF
1112216	periphery	Sphingomonas sp. PAMC 26617	Sphingomonas sp. PAMC26617		#93B4AF
1112217	periphery	Pseudomonas psychrotolerans L19	Pseudomonas psychrotolerans		#93B4AF
1112274	periphery	Methylophilus sp. 5	Methylophilus sp. 5		#93B4AF
1114856	periphery	Natronorubrum tibetense GA33	Natronorubrum tibetense		#93B4AF
1114922	periphery	Citrobacter farmeri GTC 1319	Citrobacter farmeri		#93B4AF
1114959	periphery	Saccharomonospora azurea SZMC 14600	Saccharomonospora azurea		#93B4AF
1114964	periphery	Sphingobium baderi LL03	Sphingobium baderi		#93B4AF
1114965	periphery	Streptococcus parasanguinis FW213	Streptococcus parasanguinis FW213		#93B4AF
1114970	periphery	Pseudomonas fluorescens F113	Pseudomonas fluorescens F113		#93B4AF
1114972	periphery	Lactobacillus rossiae DSM 15814	Lactobacillus rossiae		#93B4AF
1115512	periphery	Escherichia hermannii NBRC 105704	Escherichia hermannii		#93B4AF
1115515	periphery	Escherichia vulneris NBRC 102420	Escherichia vulneris		#93B4AF
1115632	periphery	Arthrobacter sp. 31Y	Arthrobacter sp. 31Y		#93B4AF
1115803	periphery	Actinomyces naeslundii str. Howell 279	Actinomyces naeslundii		#93B4AF
1116231	periphery	Streptococcus macedonicus ACA-DC 198	Streptococcus macedonicus		#93B4AF
1116232	periphery	Streptomyces acidiscabies 84-104	Streptomyces acidiscabies		#93B4AF
1116369	periphery	Hoeflea sp. 108	Hoeflea sp. 108		#93B4AF
1116375	periphery	Vibrio sp. EJY3	Vibrio sp. EJY3		#93B4AF
1116472	periphery	Methyloglobulus morosus KoM1	Methyloglobulus morosus		#93B4AF
1117108	periphery	Paenibacillus alvei TS-15	Paenibacillus alvei TS15		#93B4AF
1117314	core	Pseudoalteromonas citrea NCIMB 1889	Pseudoalteromonas citrea		#93B4AF
1117315	periphery	Pseudoalteromonas haloplanktis ATCC 14393	Pseudoalteromonas haloplanktis ATCC 14393		#93B4AF
1117318	core	Pseudoalteromonas rubra ATCC 29570	Pseudoalteromonas rubra		#93B4AF
1117319	core	Pseudoalteromonas spongiae UST010723-006	Pseudoalteromonas spongiae		#93B4AF
1117379	periphery	Bacillus bataviensis LMG 21833	Bacillus bataviensis		#93B4AF
1117644	periphery	Mycoplasma canis PG 14	Mycoplasma canis		#93B4AF
1117647	core	Simiduia agarivorans SA1 = DSM 21679	Simiduia agarivorans		#93B4AF
1117943	periphery	Sinorhizobium fredii HH103	Sinorhizobium fredii HH103		#93B4AF
1117958	periphery	Pseudomonas extremaustralis 14-3 substr. 14-3b	Pseudomonas extremaustralis		#93B4AF
1118054	periphery	Brevibacillus massiliensis	Brevibacillus massiliensis		#93B4AF
1118055	core	Anaerococcus sp. PH9	Anaerococcus sp. PH9		#93B4AF
1118057	periphery	Peptoniphilus grossensis ph5	Peptoniphilus grossensis		#93B4AF
1118058	periphery	Actinomyces sp. ph3	Actinomyces sp. ph3		#93B4AF
1118059	periphery	Kallipyga massiliensis ph2	Kallipyga massiliensis		#93B4AF
1118060	periphery	Enorma massiliensis phI	Enorma massiliensis		#93B4AF
1118153	periphery	Halomonas sp. GFAJ-1	Halomonas sp. GFAJ1		#93B4AF
1118235	periphery	Stenotrophomonas maltophilia PML168	Stenotrophomonas maltophilia PML168		#93B4AF
1118964	periphery	Mycoplasma hyorhinis SK76	Mycoplasma hyorhinis SK76		#93B4AF
1120705	periphery	Sphingopyxis sp. LC363	Sphingopyxis sp. LC363		#93B4AF
1120746	core	bacterium MS4	bacterium MS4		#93B4AF
1120792	core	Methylopila sp. 73B	Methylopila sp. 73B		#93B4AF
1120797	periphery	Mycobacterium sp. 141	Mycobacterium sp. 141		#93B4AF
1120917	periphery	Acaricomes phytoseiuli DSM 14247	Acaricomes phytoseiuli		#93B4AF
1120919	periphery	Acetobacter nitrogenifigens DSM 23921 = LMG 23498	Acetobacter nitrogenifigens		#93B4AF
1120925	periphery	Acinetobacter bouvetii DSM 14964 = CIP 107468	Acinetobacter bouvetii		#93B4AF
1120931	periphery	Actinobacillus capsulatus DSM 19761	Actinobacillus capsulatus		#93B4AF
1120933	periphery	Actinobaculum urinale DSM 15805	Actinobaculum urinale		#93B4AF
1120934	periphery	Actinokineospora enzanensis DSM 44649	Actinokineospora enzanensis		#93B4AF
1120936	periphery	Actinomadura atramentaria DSM 43919	Actinomadura atramentaria		#93B4AF
1120941	periphery	Actinomyces dentalis DSM 19115	Actinomyces dentalis		#93B4AF
1120942	periphery	Actinomyces georgiae DSM 6843	Actinomyces georgiae		#93B4AF
1120944	periphery	Actinomyces israelii DSM 43320	Actinomyces israelii		#93B4AF
1120945	periphery	Actinomyces neuii subsp. neuii DSM 8576	Actinomyces neuii DSM 8576		#93B4AF
1120946	periphery	Actinomyces suimastitidis DSM 15538	Actinomyces suimastitidis		#93B4AF
1120947	periphery	Actinomyces vaccimaxillae DSM 15804	Actinomyces vaccimaxillae		#93B4AF
1120948	periphery	Actinomycetospora chiangmaiensis DSM 45062	Actinomycetospora chiangmaiensis		#93B4AF
1120949	periphery	Actinoplanes globisporus DSM 43857	Actinoplanes globisporus		#93B4AF
1120950	periphery	Actinopolymorpha alba DSM 45243	Actinopolymorpha alba		#93B4AF
1120951	periphery	Aequorivita capsosiphonis DSM 23843	Aequorivita capsosiphonis		#93B4AF
1120953	core	Aestuariibacter salexigens DSM 15300	Aestuariibacter salexigens		#93B4AF
1120954	periphery	Aestuariimicrobium kwangyangense DSM 21549	Aestuariimicrobium kwangyangense		#93B4AF
1120956	periphery	Afifella pfennigii DSM 17143	Afifella pfennigii		#93B4AF
1120958	periphery	Agrococcus lahaulensis DSM 17612	Agrococcus lahaulensis		#93B4AF
1120959	core	Agromyces italicus DSM 16388	Agromyces italicus		#93B4AF
1120960	periphery	Agromyces subbeticus DSM 16689	Agromyces subbeticus		#93B4AF
1120963	core	Algicola sagamiensis DSM 14643	Algicola sagamiensis		#93B4AF
1120965	periphery	Algoriphagus mannitolivorans DSM 15301	Algoriphagus mannitolivorans		#93B4AF
1120966	periphery	Algoriphagus marincola DSM 16067	Algoriphagus marincola DSM 16067		#93B4AF
1120968	periphery	Algoriphagus vanfongensis DSM 17529	Algoriphagus vanfongensis		#93B4AF
1120970	core	Aliagarivorans taiwanensis DSM 22990	Aliagarivorans taiwanensis		#93B4AF
1120971	periphery	Alicyclobacillus contaminans DSM 17975	Alicyclobacillus contaminans		#93B4AF
1120972	periphery	Alicyclobacillus herbarius DSM 13609	Alicyclobacillus herbarius		#93B4AF
1120973	periphery	Alicyclobacillus pohliae DSM 22757	Alicyclobacillus pohliae		#93B4AF
1120977	core	Alkanindiges illinoisensis DSM 15370	Alkanindiges illinoisensis		#93B4AF
1120978	core	Allofustis seminis DSM 15817	Allofustis seminis		#93B4AF
1120979	core	Alloscardovia omnicolens DSM 21503	Alloscardovia omnicolens		#93B4AF
1120980	core	Alysiella crassa DSM 2578	Alysiella crassa		#93B4AF
1120983	core	Amorphus coralli DSM 19760	Amorphus coralli		#93B4AF
1120985	core	Anaeroarcus burkinensis DSM 6283	Anaeroarcus burkinensis		#93B4AF
1120988	periphery	Anaerobiospirillum succiniciproducens DSM 6400	Anaerobiospirillum succiniciproducens		#93B4AF
1120998	periphery	Anaerovorax odorimutans DSM 5092	Anaerovorax odorimutans		#93B4AF
1120999	core	Andreprevotia chitinilytica DSM 18519	Andreprevotia chitinilytica		#93B4AF
1121004	core	Aquaspirillum serpens DSM 68	Aquaspirillum serpens		#93B4AF
1121007	periphery	Aquimarina muelleri DSM 19832	Aquimarina muelleri		#93B4AF
1121011	periphery	Arenibacter certesii DSM 19833	Arenibacter certesii		#93B4AF
1121012	periphery	Arenibacter latericius DSM 15913	Arenibacter latericius		#93B4AF
1121013	periphery	Arenimonas composti TR7-09 = DSM 18010	Arenimonas composti		#93B4AF
1121015	periphery	Arenimonas oryziterrae DSM 21050 = YC6267	Arenimonas oryziterrae		#93B4AF
1121017	periphery	Arsenicicoccus bolidensis DSM 15745	Arsenicicoccus bolidensis		#93B4AF
1121019	periphery	Arthrobacter castelli DSM 16402	Arthrobacter castelli		#93B4AF
1121020	periphery	Arthrobacter sanguinis DSM 21259	Arthrobacter sanguinis		#93B4AF
1121022	periphery	Asticcacaulis benevestitus DSM 16100 = ATCC BAA-896	Asticcacaulis benevestitus		#93B4AF
1121024	core	Atopococcus tabaci DSM 17538	Atopococcus tabaci		#93B4AF
1121028	periphery	Aureimonas ureilytica DSM 18598	Aureimonas ureilytica		#93B4AF
1121033	core	Azospirillum halopraeferens DSM 3675	Azospirillum halopraeferens		#93B4AF
1121035	core	Azovibrio restrictus DSM 23866	Azovibrio restrictus		#93B4AF
1121085	periphery	Bacillus aidingensis DSM 18341	Bacillus aidingensis		#93B4AF
1121087	periphery	Bacillus chagannorensis DSM 18086	Bacillus chagannorensis		#93B4AF
1121090	periphery	Bacillus fordii DSM 16014 = CIP 108821	Bacillus fordii		#93B4AF
1121091	core	Bacillus gelatini DSM 15865	Bacillus gelatini		#93B4AF
1121094	periphery	Bacteroides barnesiae DSM 18169 = JCM 13652	Bacteroides barnesiae		#93B4AF
1121097	periphery	Bacteroides graminisolvens DSM 19988 = JCM 15093	Bacteroides graminisolvens		#93B4AF
1121098	periphery	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223	Bacteroides massiliensis B84634		#93B4AF
1121100	periphery	Bacteroides pyogenes DSM 20611 = JCM 6294	Bacteroides pyogenes DSM 20611		#93B4AF
1121101	periphery	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	Bacteroides salyersiae		#93B4AF
1121104	periphery	Balneola vulgaris DSM 17893	Balneola vulgaris		#93B4AF
1121105	core	Bavariicoccus seileri DSM 19936	Bavariicoccus seileri		#93B4AF
1121106	periphery	Belnapia moabensis DSM 16746	Belnapia moabensis		#93B4AF
1121115	periphery	Blautia wexlerae DSM 19850	Blautia wexlerae		#93B4AF
